iter	Passed	Remaining
405	8046	11773
406	8064	11749
407	8081	11725
408	8109	11717
409	8126	11693
410	8143	11670
411	8160	11646
412	8195	11647
413	8206	11616
414	8218	11584
415	8226	11549
416	8243	11524
417	8262	11504
418	8279	11480
419	8296	11457
420	8305	11422
421	8324	11402
422	8340	11376
423	8363	11362
424	8380	11338
425	8409	11331
426	8427	11308
427	8438	11278
428	8455	11254
429	8474	11234
430	8495	11215
431	8512	11192
432	8529	11168
433	8545	11144
434	8562	11121
435	8579	11098
436	8597	11076
437	8603	11039
438	8621	11017
439	8671	11036
440	8691	11017
441	8710	10996
442	8729	10976
443	8749	10956
444	8757	10921
445	8785	10912
446	8804	10892
447	8824	10873
448	8855	10867
449	8884	10859
450	8901	10836
451	8919	10813
452	8935	10790
453	8952	10767
454	8970	10745
455	8982	10715
456	8999	10692
457	9016	10669
458	9032	10646
459	9049	10623
460	9070	10605
461	9088	10583
462	9116	10573
463	9134	10551
464	9151	10528
465	9173	10511
466	9190	10489
467	9211	10471
468	9229	10449
469	9258	10440
470	9275	10417
471	9291	10394
472	9308	10371
473	9336	10360
474	9367	10353
475	9398	10346
476	9416	10324
477	9433	10301
478	9461	10290
479	9478	10268
480	9492	10242
481	9510	10220
482	9527	10198
483	9544	10175
484	9561	10152
485	9578	10130
486	9596	10108
487	9604	10077
488	9613	10045
489	9631	10024
490	9649	10002
491	9666	9980
492	9683	9958
493	9694	9930
494	9700	9896
495	9717	9873
496	9734	9851
497	9740	9818
498	9756	9795
499	9773	9773
500	9790	9751
501	9804	9726
502	9821	9704
503	9839	9683
504	9855	9660
505	9872	9638
506	9888	9615
507	9905	9593
508	9926	9575
509	9957	9567
510	9974	9545
511	9991	9523
512	10009	9502
513	10026	9480
514	10043	9458
515	10066	9442
516	10084	9420
517	10110	9407
518	10127	9385
519	10144	9363
520	10155	9336
521	10173	9315
522	10190	9293
523	10207	9272
524	10224	9250
525	10240	9228
526	10268	9215
527	10285	9194
528	10302	9172
529	10319	9151
530	10336	9129
531	10353	9107
532	10385	9099
533	10417	9091
534	10434	9069
535	10451	9047
536	10468	9025
537	10494	9011
538	10511	8990
539	10532	8972
540	10560	8960
541	10578	8938
542	10592	8914
543	10608	8892
544	10626	8871
545	10643	8849
546	10660	8828
547	10677	8806
548	10694	8785
549	10710	8763
550	10727	8741
551	10744	8719
552	10761	8698
553	10778	8677
554	10795	8656
555	10812	8634
556	10830	8613
557	10858	8601
558	10875	8580
559	10893	8558
560	10909	8537
561	10926	8515
562	10943	8494
563	10959	8472
564	10982	8455
565	10998	8433
566	11016	8412
567	11032	8391
568	11049	8369
569	11061	8344
570	11078	8323
571	11095	8302
572	11100	8272
573	11106	8242
574	11114	8215
575	11131	8194
576	11137	8164
577	11154	8143
578	11171	8122
579	11185	8099
580	11202	8078
581	11213	8053
582	11229	8032
583	11246	8011
584	11263	7990
585	11280	7969
586	11297	7948
587	11324	7935
588	11342	7914
589	11359	7893
590	11376	7873
591	11426	7874
592	11460	7865
593	11477	7844
594	11511	7835
595	11528	7814
596	11574	7813
597	11591	7792
598	11609	7772
599	11635	7757
600	11667	7746
601	11684	7725
602	11702	7704
603	11719	7683
604	11744	7667
605	11761	7647
606	11778	7625
607	11795	7604
608	11806	7580
609	11824	7559
610	11841	7538
611	11858	7517
612	11876	7498
613	11905	7484
614	11922	7463
615	11939	7442
616	11956	7421
617	11973	7400
618	11981	7374
619	11999	7354
620	12016	7333
621	12042	7318
622	12059	7297
623	12076	7277
624	12096	7258
625	12113	7237
626	12130	7216
627	12148	7196
628	12181	7184
629	12200	7165
630	12209	7139
631	12226	7119
632	12243	7098
633	12275	7086
634	12292	7065
635	12309	7044
636	12326	7024
637	12343	7003
638	12359	6982
639	12367	6956
640	12375	6931
641	12392	6910
642	12409	6889
643	12426	6869
644	12442	6848
645	12460	6827
646	12477	6807
647	12494	6787
648	12511	6766
649	12528	6746
650	12554	6730
651	12571	6709
652	12580	6684
653	12596	6664
654	12614	6644
655	12622	6619
656	12647	6602
657	12664	6582
658	12681	6562
659	12690	6537
660	12706	6516
661	12723	6496
662	12749	6480
663	12766	6460
664	12783	6439
665	12800	6419
666	12813	6397
667	12834	6378
668	12852	6358
669	12880	6344
670	12889	6319
671	12911	6302
672	12928	6281
673	12945	6261
674	12962	6241
675	12979	6220
676	13020	6212
677	13037	6191
678	13067	6177
679	13084	6157
680	13114	6143
681	13131	6123
682	13161	6108
683	13178	6088
684	13195	6068
685	13204	6043
686	13220	6023
687	13237	6003
688	13254	5982
689	13271	5962
690	13288	5942
691	13305	5921
692	13313	5898
693	13330	5877
694	13347	5857
695	13363	5837
696	13393	5822
697	13424	5808
698	13441	5787
699	13458	5767
700	13475	5747
701	13494	5728
702	13511	5708
703	13528	5688
704	13540	5665
705	13556	5645
706	13579	5627
707	13596	5607
708	13613	5587
709	13642	5572
710	13688	5564
711	13697	5540
712	13732	5527
713	13766	5514
714	13784	5494
715	13801	5474
716	13819	5454
717	13828	5431
718	13845	5410
719	13862	5390
720	13879	5370
721	13896	5350
722	13913	5330
723	13930	5310
724	13946	5290
725	13963	5269
726	13996	5255
727	14014	5236
728	14025	5213
729	14042	5193
730	14059	5173
731	14077	5153
732	14108	5139
733	14125	5119
734	14155	5103
735	14175	5084
736	14192	5064
737	14209	5044
738	14226	5024
739	14235	5001
740	14252	4981
741	14278	4964
742	14295	4944
743	14317	4926
744	14351	4912
745	14372	4893
746	14389	4873
747	14406	4853
748	14424	4833
749	14441	4813
750	14458	4793
751	14475	4773
752	14492	4753
753	14509	4733
754	14526	4713
755	14542	4693
756	14559	4673
757	14583	4655
758	14594	4634
759	14611	4614
760	14632	4595
761	14649	4575
762	14663	4554
763	14680	4534
764	14697	4514
765	14703	4491
766	14714	4469
767	14730	4449
768	14739	4427
769	14753	4406
770	14770	4386
771	14787	4367
772	14804	4347
773	14822	4328
774	14842	4309
775	14859	4289
776	14876	4269
777	14893	4249
778	14904	4228
779	14921	4208
780	14937	4188
781	14955	4169
782	14972	4149
783	14997	4132
784	15014	4112
785	15031	4092
786	15049	4072
787	15066	4053
788	15083	4033
789	15100	4014
790	15117	3994
791	15129	3973
792	15146	3953
793	15163	3934
794	15180	3914
795	15197	3894
796	15211	3874
797	15228	3854
798	15254	3837
799	15271	3817
800	15287	3798
801	15304	3778
802	15321	3758
803	15338	3739
804	15355	3719
805	15371	3699
806	15388	3680
807	15405	3660
808	15422	3641
809	15439	3621
810	15445	3599
811	15456	3578
812	15475	3559
813	15512	3544
814	15545	3528
815	15562	3509
816	15579	3489
817	15595	3469
818	15612	3450
819	15629	3430
820	15646	3411
821	15663	3391
822	15679	3372
823	15696	3352
824	15714	3333
825	15731	3313
826	15755	3295
827	15772	3276
828	15778	3254
829	15794	3235
830	15818	3217
831	15824	3195
832	15841	3175
833	15864	3157
834	15881	3138
835	15898	3118
836	15915	3099
837	15926	3078
838	15943	3059
839	15960	3040
840	15968	3019
841	15986	2999
842	16020	2983
843	16053	2967
844	16072	2948
845	16092	2929
846	16114	2910
847	16146	2894
848	16152	2872
849	16177	2854
850	16195	2835
851	16213	2816
852	16225	2796
853	16242	2776
854	16259	2757
855	16276	2738
856	16293	2718
857	16310	2699
858	16336	2681
859	16353	2662
860	16371	2642
861	16389	2623
862	16413	2605
863	16431	2586
864	16456	2568
865	16474	2549
866	16493	2530
867	16514	2511
868	16540	2493
869	16558	2474
870	16567	2453
871	16585	2434
872	16612	2416
873	16630	2397
874	16667	2381
875	16695	2363
876	16726	2345
877	16758	2328
878	16776	2309
879	16794	2290
880	16812	2270
881	16842	2253
882	16872	2235
883	16890	2216
884	16914	2197
885	16932	2178
886	16964	2161
887	16991	2143
888	17009	2123
889	17027	2104
890	17045	2085
891	17062	2065
892	17087	2047
893	17104	2028
894	17122	2008
895	17140	1989
896	17158	1970
897	17186	1952
898	17204	1932
899	17222	1913
900	17240	1894
901	17258	1875
902	17276	1855
903	17294	1836
904	17311	1817
905	17328	1797
906	17364	1780
907	17376	1760
908	17395	1741
909	17411	1722
910	17428	1702
911	17444	1683
912	17462	1663
913	17479	1644
914	17496	1625
915	17513	1606
916	17530	1586
917	17546	1567
918	17563	1548
919	17580	1528
920	17597	1509
921	17619	1490
922	17666	1473
923	17684	1454
924	17708	1435
925	17716	1415
926	17745	1397
927	17786	1379
928	17803	1360
929	17821	1341
930	17838	1322
931	17854	1302
932	17871	1283
933	17889	1264
934	17914	1245
935	17932	1226
936	17949	1206
937	17967	1187
938	17984	1168
939	18002	1149
940	18019	1129
941	18035	1110
942	18052	1091
943	18070	1071
944	18087	1052
945	18104	1033
946	18120	1014
947	18148	995
948	18171	976
949	18188	957
950	18204	938
951	18221	918
952	18256	900
953	18273	881
954	18290	861
955	18319	843
956	18336	823
957	18357	804
958	18374	785
959	18391	766
960	18408	747
961	18425	727
962	18441	708
963	18458	689
964	18475	670
965	18492	650
966	18509	631
967	18525	612
968	18544	593
969	18561	574
970	18578	554
971	18595	535
972	18612	516
973	18641	497
974	18658	478
975	18664	458
976	18688	439
977	18705	420
978	18714	401
979	18731	382
980	18748	363
981	18765	343
982	18782	324
983	18798	305
984	18816	286
985	18832	267
986	18849	248
987	18875	229
988	18894	210
989	18912	191
990	18929	171
991	18945	152
992	18962	133
993	18979	114
994	18996	95
995	19002	76
996	19027	57
997	19043	38
998	19066	19
999	19105	0
